ticket_id,received_at,marca,canal,customer_id,mensagem
1330,2026-02-03T22:37:00,BeFly,whatsapp,109,Voo BF5500 hoje cedo: o piloto fez pouso de emergência em Brasília. Estamos sentados há 3h no aeroporto sem informação. Por favor avisem nossas famílias e nos digam o que fazer.
1331,2026-04-11T03:04:00,BeFly Travel,email,150,Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC.
1332,2026-05-04T06:31:00,Belvitur,telefone,358,"Olá! Queria fazer uma viagem solo pra Chile pra esquiar em julho, primeira vez fora do Brasil. Tô meio perdido, vocês ajudam com seguro, hospedagem, transfer? Budget ~12k."
1333,2026-04-30T01:01:00,Flytour,email,12,"Aniversário de 40 anos da minha mãe, surpresa, em Buenos Aires. 2 noites, 4 adultos. Hotel central, jantar de gala. Budget total 18k."
1334,2026-06-07T14:30:00,BeFly Conecta,chat_site,300,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k."
1335,2026-04-10T02:00:00,Belvitur,whatsapp,24,"Cancelaram nosso voo de volta de Maceió. Estamos com 2 crianças pequenas e mais R$ 0 no cartão. O que vocês fazem? Cliente desde 2019, espero atendimento à altura."
1336,2026-03-14T09:16:00,Flytour,whatsapp,456,"Reclamação: o atendimento de vocês no WhatsApp é PÉSSIMO. Mandei mensagem 4 vezes ontem e ninguém respondeu. Cliente Gold desde 2018. Aguardo retorno, obrigado!"
1337,2026-05-16T21:15:00,BeFly,chat_site,310,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor? Aguardo retorno, obrigado!"
1338,2026-02-28T23:22:00,BeFly,whatsapp,45,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda?"
1339,2026-01-08T21:35:00,BeFly,whatsapp,295,Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99.
1340,2026-03-03T20:12:00,Instaviagem,whatsapp,85,"Oi, sou agente de uma franquia BeFly Travel em POA. Pode me ajudar com a comissão sobre o booking BF55-2026?"
1341,2026-04-04T23:06:00,BeFly Conecta,whatsapp,448,Tem mais detalhes do pacote 'Caminhos além do imaginável' de vocês? Vi no Instagram.
1342,2026-01-06T14:02:00,BeFly,email,244,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br
1343,2026-05-13T08:16:00,BeFly Travel,email,85,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
1344,2026-01-04T08:39:00,Flytour,chat_site,14,"URGENTE: cheguei no aeroporto e o voo está cancelado. Ninguém me atende no balcão. Voo BF1234 GIG→GRU. O que eu faço?? Aguardo retorno, obrigado!"
1345,2026-01-24T10:50:00,BeFly Travel,chat_site,444,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k. Por favor responder no whatsapp 11 9XXXX-XXXX."
1346,2026-04-03T04:54:00,Flytour,telefone,210,BeFly Conecta funciona com integração SAP Concur? Pergunto pra trazer pra nossa companhia.
1347,2026-02-28T02:36:00,BeFly,email,229,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda? Estou muito chateado, espero solução."
1348,2026-03-12T02:35:00,BeFly,whatsapp,123,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028. Estou muito chateado, espero solução."
1349,2026-04-07T08:29:00,BeFly Travel,instagram_dm,443,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028. Aguardo retorno, obrigado!"
1350,2026-05-20T07:31:00,Belvitur,email,322,"Aniversário de 40 anos da minha mãe, surpresa, em Buenos Aires. 2 noites, 4 adultos. Hotel central, jantar de gala. Budget total 18k."
1351,2026-04-14T07:02:00,BeFly,whatsapp,449,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação."
1352,2026-01-04T10:35:00,BeFly Conecta,whatsapp,362,"Oi, comprei seguro viagem pra Europa e estou doente em Roma. Como aciono o atendimento médico? Cliente desde 2019, espero atendimento à altura."
1353,2026-06-10T09:19:00,BeFly,whatsapp,384,"Minha esposa precisa de cadeira de rodas no aeroporto. Como solicitamos? Voo BF4499 GRU→FOR, próxima sexta."
1354,2026-03-09T15:22:00,BeFly Travel,telefone,474,"Tem voucher de R$ 500 que vocês me deram em jul/2025 que ainda não usei. Validade era 12 meses, expira semana que vem. Posso usar pra qualquer destino? Aguardo retorno, obrigado!"
1355,2026-05-28T20:00:00,BeFly,whatsapp,364,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026."
1356,2026-06-10T16:39:00,BeFly,telefone,272,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry. Estou muito chateado, espero solução."
1357,2026-03-06T19:47:00,Belvitur,email,186,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028."
1358,2026-05-26T19:12:00,Vai Voando,email,356,"Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano? Aguardo retorno, obrigado!"
1359,2026-03-20T09:12:00,BeFly,chat_site,271,Minha bagagem sumiu no voo BF7700 ontem. Cheguei em Recife e a mala não veio. Já fui no balcão e abri o RIR mas precisava de ajuda pra rastrear.
1360,2026-04-09T05:10:00,BeFly,chat_site,276,"Vocês têm pacote feito pra advogados (curso de pós em Boston, agosto)? Preciso de hospedagem perto de Harvard."
1361,2026-01-19T17:36:00,Flytour,instagram_dm,227,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias. Por favor responder no whatsapp 11 9XXXX-XXXX."
1362,2026-06-01T00:24:00,Flytour,instagram_dm,27,"Tô em Tóquio, perdi o passaporte. O seguro de vocês ajuda?"
1363,2026-05-18T06:37:00,Belvitur,whatsapp,273,Estou tentando emitir uma nota fiscal do meu pacote pra Maceió mas o sistema dá erro. Localizador BF44ZZ1. Empresa: Tech Ltda CNPJ 12.345.678/0001-99. Por favor responder no whatsapp 11 9XXXX-XXXX.
1364,2026-06-06T04:47:00,Vai Voando,telefone,204,"Posso usar pontos da Gol pra pagar pacote BeFly? Já mandei essa mensagem 2 vezes, ninguém respondeu."
1365,2026-01-01T20:25:00,Instaviagem,telefone,349,"Mudei de empresa, agora sou da Acme. Como atualizo o contrato corporativo BeFly Conecta no meu CPF?"
1366,2026-06-18T05:56:00,Belvitur,whatsapp,452,"Cliente da agência Vai Voando aqui, preciso de uma cotação para 30 colaboradores irem pra uma convenção em Foz em novembro. Inclui transfer, hotel 4 estrelas, e jantar de gala. Posso mandar a planilha? Cliente desde 2019, espero atendimento à altura."
1367,2026-03-24T00:53:00,BeFly,email,339,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
1368,2026-05-10T14:06:00,Vai Voando,telefone,251,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação? Aguardo retorno, obrigado!"
1369,2026-01-28T02:11:00,BeFly,email,425,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
1370,2026-04-29T01:53:00,BeFly Travel,chat_site,241,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028. Aguardo retorno, obrigado!"
1371,2026-02-28T14:22:00,BeFly,telefone,332,"Bom dia. Preciso de um relatório consolidado dos gastos com viagens corporativas da nossa empresa (Tech XYZ) do último trimestre. Pode ser por e-mail. Cliente desde 2019, espero atendimento à altura."
1372,2026-04-09T03:08:00,Belvitur,email,228,"Quero cancelar a viagem que comprei semana passada pra Salvador. Mudaram o feriado da empresa. Preciso de reembolso integral, é dentro do prazo de 7 dias."
1373,2026-04-09T04:37:00,BeFly Travel,presencial,490,"Vocês têm seguro viagem que cobre esportes radicais? Vou pra NZ fazer bungee jump. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1374,2026-01-14T16:52:00,BeFly Travel,email,365,"Quero comprar pacote Cancun all inclusive saindo de POA, sou Diamond. Que tarifa eu tenho disponível? Cliente desde 2019, espero atendimento à altura."
1375,2026-06-17T09:15:00,Queensberry,chat_site,491,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
1376,2026-03-04T03:07:00,BeFly,whatsapp,29,Olá. Sou cliente da Belvitur Corporate. Posso usar meus pontos pra pagar parte de uma viagem de lazer? Por favor responder no whatsapp 11 9XXXX-XXXX.
1377,2026-02-24T17:17:00,Vai Voando,telefone,200,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto."
1378,2026-05-19T10:26:00,Flytour,telefone,366,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k."
1379,2026-03-26T10:41:00,Vai Voando,email,50,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k."
1380,2026-02-28T17:52:00,BeFly,chat_site,451,"Pré aprovado um pacote pra Maldivas, 7 noites, all inclusive, lua de mel. Casal 30s, saindo SP. Limite 60k total. Datas: out/nov 2026."
1381,2026-05-29T13:36:00,Instaviagem,chat_site,119,"Bom dia, gostaria de remarcar a minha passagem do dia 15/07 para o dia 22/07, mesmo voo se possível. Localizador BF89X12."
1382,2026-04-20T15:17:00,BeFly,whatsapp,181,"Olá! Queria fazer uma viagem solo pra Chile pra esquiar em julho, primeira vez fora do Brasil. Tô meio perdido, vocês ajudam com seguro, hospedagem, transfer? Budget ~12k. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1383,2026-06-03T14:49:00,Vai Voando,whatsapp,368,"Quero alterar a refeição especial do meu voo pra vegana. BF9988, embarque dia 03/08. Aguardo retorno, obrigado!"
1384,2026-01-26T21:11:00,BeFly,instagram_dm,302,"Oi, comprei seguro viagem pra Europa e estou doente em Roma. Como aciono o atendimento médico?"
1385,2026-05-14T10:42:00,BeFly Travel,whatsapp,257,Bom dia. Preciso de um relatório consolidado dos gastos com viagens corporativas da nossa empresa (Tech XYZ) do último trimestre. Pode ser por e-mail.
1386,2026-03-16T11:26:00,BeFly Conecta,instagram_dm,130,Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC. Por favor responder no whatsapp 11 9XXXX-XXXX.
1387,2026-02-18T00:30:00,Flytour,email,38,"Quero comprar miles pra completar resgate. Como faço? Já mandei essa mensagem 2 vezes, ninguém respondeu."
1388,2026-05-10T05:41:00,Instaviagem,chat_site,132,"Reclamação séria: o hotel que vocês reservaram pra mim em Gramado estava em obras, não dormi a noite toda. Quero compensação."
1389,2026-01-05T11:07:00,Instaviagem,whatsapp,189,"Tem voucher de R$ 500 que vocês me deram em jul/2025 que ainda não usei. Validade era 12 meses, expira semana que vem. Posso usar pra qualquer destino? Cliente desde 2019, espero atendimento à altura."
1390,2026-02-13T01:48:00,BeFly Conecta,email,235,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo."
1391,2026-03-03T14:02:00,BeFly,telefone,179,Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC.
1392,2026-05-16T02:25:00,Queensberry,telefone,235,"Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC. Aguardo retorno, obrigado!"
1393,2026-02-02T12:26:00,Vai Voando,email,141,Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano?
1394,2026-05-02T22:16:00,Belvitur,whatsapp,318,"Voo BF2200 atrasou 4 horas ontem (GRU→REC), perdi conexão pra Fernando de Noronha. Companhia paga reacomodação? Cliente desde 2019, espero atendimento à altura."
1395,2026-05-30T02:31:00,BeFly,chat_site,13,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor?"
1396,2026-04-15T15:36:00,BeFly,telefone,424,Quero comprar miles pra completar resgate. Como faço?
1397,2026-03-16T22:13:00,Belvitur,whatsapp,99,"Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano? Cliente desde 2019, espero atendimento à altura."
1398,2026-05-31T01:08:00,Flytour,whatsapp,131,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto."
1399,2026-06-06T20:28:00,Flytour,telefone,366,Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano?
1400,2026-01-05T23:15:00,BeFly Conecta,whatsapp,10,"Oi! Tô pensando em levar minha família pra Cancún em janeiro. Somos 4 (eu, esposa, 2 filhos de 8 e 12). Queria all inclusive perto da praia, mas não muito caro. Já viajamos com vocês ano passado pra Punta Cana e adoramos. Pode ser entre 10 e 20 de janeiro. Precisamos sair de Curitiba, se possível direto."
1401,2026-02-13T04:06:00,BeFly,whatsapp,231,"Olá, vocês têm pacote para Bariloche em julho? Lua de mel, 2 adultos. Orçamento até 18 mil reais total. Saindo de São Paulo."
1402,2026-04-27T09:44:00,Flytour,whatsapp,115,"Tem promoção pra Europa pra setembro? Queria conhecer Itália + Grécia. 2 adultos. Flexível em datas, max ~25k."
1403,2026-01-21T14:04:00,BeFly Travel,whatsapp,244,Vocês operam viagens corporativas com NDC da Latam? Estamos avaliando trocar de TMC.
1404,2026-03-27T17:46:00,Flytour,whatsapp,408,"Boa tarde, peço orçamento de Réveillon em Búzios, 4 noites, casal, hotel de praia 4 estrelas, com transfer. Total ideal até 8k."
1405,2026-05-04T16:47:00,BeFly Conecta,email,471,"Promo de Black Friday pra Disney funciona pra viagem em 2027 ou só esse ano? Aguardo retorno, obrigado!"
1406,2026-05-02T22:32:00,Belvitur,chat_site,43,Vocês ainda mantêm parceria com a Smiles? Quero usar pontos pra Madrid. Por favor responder no whatsapp 11 9XXXX-XXXX.
1407,2026-03-17T01:09:00,BeFly Travel,email,352,Quem é o gerente de conta da Acme Corp? Preciso falar com ele urgente sobre os SLAs do contrato.
1408,2026-03-19T01:31:00,BeFly Travel,instagram_dm,148,"Oi! Sou viajante Diamond, 12 anos de casa. Tô bem incomodada porque na minha última viagem fiquei mais de 6h num aeroporto e ninguém me ofereceu lounge nem reacomodação. Espero solução à altura do meu tier."
1409,2026-06-13T08:44:00,BeFly Conecta,whatsapp,115,"Bom dia! Sou da agência Instaviagem, parceira de vocês. Cliente meu pediu Punta del Este Carnaval, 4 noites, 2 adultos. Faz um orçamento por favor? Já mandei essa mensagem 2 vezes, ninguém respondeu."
1410,2026-05-15T10:19:00,BeFly,email,419,"Oi! Quero programa pra solteiros em julho, algum destino bom pra conhecer gente nova. 28 anos, profissional. Budget ~10k."
1411,2026-04-01T00:50:00,BeFly Travel,telefone,444,"Bom dia, sou produtora de evento corporativo. Preciso de tarifa especial pra grupo de 20 jornalistas indo cobrir Olimpíadas LA 2028."
1412,2026-06-01T20:43:00,Queensberry,whatsapp,157,"Pacote família p/ Disney em outubro, 5 pessoas (eu, esposa, 3 crianças de 5, 8 e 14 anos). Queria hotel da Disney mesmo. Quanto fica? Saída de BH. Estou muito chateado, espero solução."
1413,2026-05-16T14:17:00,BeFly Travel,instagram_dm,451,Comprei seguro viagem mas perdi o número da apólice. Pode me reenviar? Email cadastrado: maria.silva@empresa.com.br
1414,2026-03-15T09:35:00,BeFly,whatsapp,222,"Quero migrar minha conta de Silver pra Gold, quantos voos faltam?"
1415,2026-04-26T03:48:00,BeFly,telefone,177,"Minha bagagem sumiu no voo BF7700 ontem. Cheguei em Recife e a mala não veio. Já fui no balcão e abri o RIR mas precisava de ajuda pra rastrear. Já mandei essa mensagem 2 vezes, ninguém respondeu."
1416,2026-03-07T03:16:00,BeFly Conecta,whatsapp,478,"Minha esposa precisa de cadeira de rodas no aeroporto. Como solicitamos? Voo BF4499 GRU→FOR, próxima sexta. Por favor responder no whatsapp 11 9XXXX-XXXX."
1417,2026-02-15T10:24:00,Instaviagem,telefone,433,"URGENTE: passageiro nosso (CEO) está retido em Lisboa, voo de retorno cancelado por greve. Precisamos de remarcação imediata para BR-GRU hoje. Custo não é problema. Booking BF11X44. Aguardo retorno, obrigado!"
1418,2026-01-03T12:02:00,BeFly Conecta,chat_site,56,"Sou da imprensa, gostaria de uma entrevista com o CEO sobre os planos da BeFly após a aquisição da Queensberry. Estou muito chateado, espero solução."
